bar_after_coffee	rejected	language-verb:sounds (handler detail not recorded)	sounds fine to me	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:it (handler detail not recorded)	it sounds fine	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:not (handler detail not recorded)	not really	No action taken. Say what you want to do when you've decided.
bar_after_coffee	rejected	language-verb:maybe (handler detail not recorded)	maybe	No action taken. Say what you want to do when you've decided.
bar_after_coffee	rejected	language-verb:inventory (handler detail not recorded)	I think it's fine	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:it's (handler detail not recorded)	it's a bit much	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	clarified	action:unknown-object	examine pencil	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	look at the pencil	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	rejected	language-verb:tell (handler detail not recorded)	tell me about the pencil	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	clarified	action:unknown-object	x counter	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	handled	object:examine	look at the counter	A worn wooden serving counter. You can set a held object on it.
bar_after_coffee	clarified	action:unknown-object	look at the glasses	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	look at the shelves	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	look at the speakers	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	rejected	language-verb:search (handler detail not recorded)	look behind the curtain	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	clarified	action:unknown-object	examine curtain	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	rejected	language-verb:go (handler detail not recorded)	go through the curtain	You can go to the bar, shop, booth or home.
bar_after_coffee	rejected	language-verb:search (handler detail not recorded)	look under the counter	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	clarified	action:unknown-object	look at the lids	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	examine the box	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	look at the box of lids	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	look at sable	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	examine sable	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	x sable	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	action:unknown-object	look at the bass line	I couldn't identify a supported object for that action. Name the menu or a visible evidence item; no object ha
bar_after_coffee	clarified	conversation:drink-ambiguity	listen	Do you mean the drink, or something Sable said earlier? Name the topic so they can answer you.
bar_after_coffee	clarified	conversation:opinion-clarify	listen to the music	What do you mean about music?
bar_after_coffee	rejected	language-verb:smell (handler detail not recorded)	smell	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:smell (handler detail not recorded)	smell the coffee	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:touch (handler detail not recorded)	touch the counter	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:sit (handler detail not recorded)	sit down	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:sit (handler detail not recorded)	sit at the counter	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:stand (handler detail not recorded)	stand up	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	handled	object:examine	read menu	The menu: tea, coffee and water. Minor Administrative Disappointment is citrus cordial and soda, alcohol-free 
bar_after_coffee	handled	object:examine	read the menu	The menu: tea, coffee and water. Minor Administrative Disappointment is citrus cordial and soda, alcohol-free 
bar_after_coffee	handled	inspect:menu	x menu	The menu: tea, coffee and water. Minor Administrative Disappointment is citrus cordial and soda, alcohol-free 
bar_after_coffee	rejected	language-verb:inventory (handler detail not recorded)	i	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	handled	language-verb:inventory (handler detail not recorded)	inventory	satchel (open) | Contents of closed bags are carried but must be opened before inspection or showing.
bar_after_coffee	handled	language-verb:wait (handler detail not recorded)	wait	You wait 10 minutes.
bar_after_coffee	rejected	language-verb:wait (handler detail not recorded)	z	Wait between one minute and one day, or rest until tomorrow at home.
bar_after_coffee	rejected	language-verb:gin (handler detail not recorded)	gin	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:ask (handler detail not recorded)	ask for gin	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:a (handler detail not recorded)	a gin please	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	rejected	language-verb:the (handler detail not recorded)	the special with gin	I couldn't place that action. Nothing changed. HELP gives examples; name the person or object when returning t
bar_after_coffee	handled	conversation:order-drink	order the special	Sable sets a glass of alcohol-free special within reach. ‘Minor Administrative Disappointment: citrus cordial 
bar_after_coffee	handled	conversation:order-drink	order coffee	Sable sets a glass of coffee within reach.
